Url_images,Name_page,Date_post,Descriptions,Hashtags,Username,Commentaires,Nombre_de_commentaire,Partages,J'adores,J'aimes,Solidaires,Rires,Colère,Tristes,Wouah,Url_post,Annee_post,Followers,langue_post_encoded,Text,Jour,Mois_encoded,Date,Jour_de_la_semaine_encoded,Season_encoded,Nombre_Hashtags,Sentiment_comms_BERT,langue_post_comm,Translated_Comments,Sentiment_post_encoded,Found_Hash,Longueur_caracteres_text_comments,Longueur_caracteres_text,sentiment_comments_BERT_POS,sentiment_comments_BERT_NEG,Reach,prediction_label,prediction_score
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/251109690_213849247542014_5697869942779786169_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lSSkHNWd_oMAX-HoX36&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBV3exxYaDoBn43chUXFUo7kCKV3yBij0AaG4ILFc74Qg&oe=655DE778'],Colissimo Tunisia,2 novembre,[L’ouverture de notre agence#Colissimoà SFAX. Votre satisfaction est notre but.Ti Bien sûr livraison#Colissimo5irhttps://www.colissimo.tnTel : +21629917890 /+21629917891 /+21629917898Mail : contact@colissimo.tn,"colissimo, colissimo","Marzouk Nawfal, Afif Loukil, Gass Shoe, Hamza Zaidi, Hichem Lahami, Hichem Chaouch, Colissimo Tunisia, Mohieddine Amri, Leynour Gad, Conseiller En Leasing, Colissimo Tunisia, Mohamed Ellouzi, Colissimo Tunisia, Bên Ælį Bî Lęl, Skander Farhani, Najwa Ayadi Haute Couture, Colissimo Tunisia, Naceur Kl, Colissimo Tunisia, Naceur Kl, Hend Baccar, Colissimo Tunisia, Chafi Chriha, Colissimo Tunisia, Abou Tasnim, Colissimo Tunisia, Mohamed Hergafi II, Mohamad Labidi, Donia Bint Salah, Colissimo Tunisia, Abdel Fatteh Romdhani, Oussama Adel, Hichem Lahami, زينب الماجري, Kamoun Zied, Jallouli Sameh, Ayman Sb","'Tesha9ouch chwafra fi mednine de nuit ou livreure', 'Adresse ? Svp', 'Wine local à sfax', 'L'adresse de sfax s'il vous plaît', 'Tessthagoch livreur motoriser expérimenté wala estafet ta3mel puck_ap 96437586 merci', 'السلامتوصلو إلى كامل الجمهورية والا  لا ؟؟', 'Hichem Chaouchoui toute la Tunisie', 'Hichem Chaouch', 'Thebouch livreur 3al mahdia???', 'Rabbi y3awenkom Nchalah ahla charika', 'Conseiller En Leasing', 'Vous livrer de la France vers la Tunisie?', 'Mohamed Ellouzi', 'ENA choufer famach 5edma m3akom', 'It7ebouchi 3ala chauffeur', 'Mes félicitation', 'Najwa Ayadi Rekik', 'فما.في.سوسة.فرع.', 'Naceur K'lyes', 'أنا.عندي.كرهبة.تجارية.فيات.فورينو224فماش.مكان.معاكم.السكن.سوسة...وشكرا', 'الف مبروك', 'Hend Baccarmerci henda', 'الله معاكم', 'Chafi Chriha', 'بالتوفيق والنجاح', 'Abou Tasnim', 'Win locale svp', 'Test7a9o chofour. Wala', 'أقوى شركة واسرع شركة ربي يعينكم', 'Donia Bint Salahnchalah dima haka', 'T7ebouch 3lachoufeur', 'الوثاءق المطلوب فلاح', 'Win local sfax', 'Win Local à sfax ?et vos prix svp', 'Prix de livraison wa retour'",35.0,0.0,63.0,952.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/213849250875347/?type=3,2021,13000,4,The openg of our  agency SFAX. Your satisfaction is our goal.Ti Of course delivery +21629917890 /+21629917891 /+21629917898Mail: contact@colissimo.tn,2.0,9,2021-11-02,5,0,2,"['NEG', 'POS', 'POS', 'POS', 'NEG', 'POS', 'POS', 'POS', 'NEG', 'POS', 'POS', 'NEG', 'POS', 'POS', 'POS', 'POS', 'POS', 'NEG', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'NEG', 'NEG', 'POS', 'POS', 'NEG']","['TN', 'TN', 'TN', 'fr', 'TN', 'ar', 'TN', 'TN', 'TN', 'TN', 'fr', 'fr', 'TN', 'TN', 'TN', 'fr', 'TN', 'ar', 'TN', 'ar', 'ar', 'TN', 'ar', 'TN', 'fr', 'TN', 'TN', 'TN', 'ar', 'TN', 'fr', 'ar', 'TN', 'TN', 'fr']","' Tesha9ouch chwafra fi mednine de nuit ou livreure ', ' Adresse ? Svp ', ' Wine local à sfax ', ' “Sfax address please” ', ' Tessthagoch livreur motoriser expérimenté wala estafet ta3mel puck_ap 96437586 merci ', ' Peace be upon you', 'will you reach the entire republic or not?? ', ' Hichem Chaouchoui toute la Tunisie ', ' Hichem Chaouch ', ' Thebouch livreur 3al mahdia??? ', ' Rabbi y3awenkom Nchalah ahla charika ', ' Leasing Advisor ', ' Deliver from France to Tunisia? ', ' Mohamed Ellouzi ', ' ENA choufer famach 5edma m3akom ', ' It7ebouchi 3ala chauffeur ', ' My congratulations ', ' Najwa Ayadi Rekik ', ' What is there in Sousse branch? ', ' ""Naceur Klyes"" ', ' I have a Fiat Forino 224 as a commercial vehicle', 'so I dont have a place to live with you in Sousse... Thank you. ', ' Congrats! ', ' Hend Baccarmerci henda ', ' God with you ', ' Chafi Chriha ', ' بالتوفيق والنجاح ', ' Abou Tasnim ', ' Win locale svp ', ' Test7a9o chofour. Wala ', ' The strongest and fastest company', 'may God help you ', ' Donia Bint Salahnchalah dima haka ', ' T7ebouch 3lachoufeur ', ' Documents required Falah ', ' Win local sfax ', ' Win Local à sfax ?et vos prix svp ', ' Delivery price wa return '",2,0,1049,149,30,8,1,2,0.9998
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/249285217_210559344537671_7374715571677742665_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CDwr8-XiAA0AX9jYpNA&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfC_3wD3c4FIlyT51kbPmr9S3NKfAq7gMyc-tvi6Nw9G7A&oe=655D3D0F'],Colissimo Tunisia,28 octobre,"[Ti Bien sûr a7na 5ir menhom#Colissimo, le leader de la livraison en Tunisie .https://www.colissimo.tnTel : +21629917890 /+21629917891 /+21629917898Mail : contact@colissimo.tn, —àEverywhere.",colissimo,"Radhouéne El Amri, Colissimo Tunisia, Ghassen Tayari, Colissimo Tunisia, Ameni Abbes, Mariem Kacem Ep Amri, Colissimo Tunisia, Alheni Makrem, Colissimo Tunisia, Med Nour Ben Salem, Bahrini Âdem, Colissimo Tunisia, Amira Mn","'Je confirme vous êtes les meilleurs', 'Radhouéne El Amri', 'كان تفرجت على فيديو اورانج راك بدلت رايك', 'Ghassen Tayari', 'Never change a winning teamColissimo', 'Tooop du tooooop', 'Mariem Kacem Ep Amri', 'Très bien toooooop', 'Alheni Makrem', 'Ooredoo Tunisieawka 5ou4ou 3lihom copyright ytab3ou fikom', 'H', 'Bahrini Âdem', 'Colissimo ==You stay At home, we deliver fastGood beginning'",13.0,0.0,309.0,778.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/210559347871004/?type=3,2021,13000,1,Ti Of course a7na 5ir menhom the delivery leader Tunisia.https://www.colissimo.tnTel: +21629917890 /+21629917891 /+21629917898Mail: contact@colissimo.tnàEverywhere.,28.0,10,2021-10-28,4,0,1,"['POS', 'POS', 'POS', 'NEG', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'NEG', 'POS', 'NEG', 'NEG', 'POS']","['fr', 'TN', 'ar', 'TN', 'en', 'TN', 'TN', 'fr', 'TN', 'TN', 'fr', 'fr', 'en', 'en']","' I confirm you are the best ', ' Radhouéne El Amri ', ' If you watched the Orange Rack video', 'you changed your mind ', ' Ghassen Tayari ', ' Never change a winning teamColissimo ', ' Tooop du tooooop ', ' Mariem Kacem Ep Amri ', ' Very good toooooo ', ' Alheni Makrem ', ' Ooredoo Tunisieawka 5ou4ou 3lihom copyright ytab3ou fikom ', ' H ', ' Bahrini Adem ', ' Colissimo ==You stay At home ', ' we deliver fastGood beginning '",2,0,388,164,11,4,1,2,0.9999
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/247943807_206528988274040_3957617174658012110_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2_I6Gss6bb0AX8YUWXH&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAn_7xb-uFpGehKE5RdIw8DnXLN4MhMizR-piNC5s_UWw&oe=655E3030'],Colissimo Tunisia,22 octobre,"[Colissimo , votre partenaire de réussite. La livraison c’est notre boulot.https://www.colissimo.tnTel : +21629917890 /+21629917891 /+21629917898Mail : contact@colissimo.tn, —fier(e).",,"Sana Ben Salem, Jean-claude Galvani","'فم توصيل للجزائر', 'Mon cul !Vous avez pris en charge un colis qui m’est destiné le 17 septembre, et à ce jour, soit le 3 novembre, ce putain de colis est dans la nature.J’ai fait 5 ou 6 réclamations et personne n’a été foutu de le retrouver. Votre site de suivi indiqu…En voir plus'",2.0,0.0,55.0,864.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/206529008274038/?type=3,2021,13000,4,"Colissimo, your partner for success. Delivery is our job.https://www.colissimo.tnTel: +21629917890 /+21629917891 /+21629917898Mail: contact@colissimo.tnproud.",22.0,10,2021-10-22,0,0,0,"['NEG', 'POS', 'POS', 'POS', 'POS']","['ar', 'fr', 'fr', 'fr', 'fr']","' Fam delivery to Algeria ', ' My ass! You took charge of a package intended for me on September 17 ', ' and to this day ', ' i.e. November 3 ', ' this damn package is in the wild. I have made 5 or 6 complaints and no one has been able to find it. Your tracking site shows…See more '",2,0,284,158,4,1,1,2,0.9988
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/219891848_141195641474042_6460758031412090136_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lsonh5ST7VwAX9rHqt1&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBf487N0-k9UFLA3UCfiiysnUAxqpLbCF51EAbWpoZiPA&oe=655DAE0B'],Colissimo Tunisia,19 juillet,[يسعد أسرة كوليسيمو تونس#ColissimoTunisieأن نتقدّم إليكم بأحرّ التهاني، وأطيب الأماني بمناسبة حلول عيد الأضحى المبارك أعاده الله عليكم وعلى ذويكم بالخير واليمن والبركة وكل عام وأنتم بخير.تتواصل عمليات التوصيل في كامل  تراب الجمهوريه   كامل ايام العيد  .رضاؤكم هو هدفنا .https://www.colissimo.tnTel : +21629917890 /+21629917891 /+21629917898Mail : contact@colissimo.tn,colissimotunisie,"Colissimo Tunisia, Colissimo Tunisia, Mariem Kacem Ep Amri, Mahmoud Missaoui, Mohamed Yacine Amri, Jihen Hmida Ep Mannai, Nana Bn, Mariem El Amri","'عيدك مبروك مريومه', '3idkom mabrouk', '7alla m3akom 3ak3kou', '3idkom mabrouk colissimo mechiaa maakom', '3idkom mabrouk', 'عيدكم مبروكوربي يعينكم دنيا واخرة', '3idkom mabrouk'",7.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/141195638140709/?type=3,2021,13000,2,"The  family is pleased to extend to you our warmest congratulations and best wishes on the occasion of the blessed Eid Al-Adha. May God brg it back to you and your families with goodness, right and blessgs. Happy new year. Delivery operations will contue throughout the entire territory of the Republic throughout the days of Eid. Your satisfaction is our goal. https:/ /www.colissimo.tnTel: +21629917890 /+21629917891 /+21629917898Mail: contact@colissimo.tn",19.0,5,2021-07-19,1,2,1,"['POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'NEG', 'POS']","['ar', 'TN', 'TN', 'TN', 'TN', 'fr', 'TN']","' Congratulations on your birthday', 'Maryam ', ' 3idkom mabrouk ', ' 7alla m3akom 3ak3kou ', ' 3idkom mabrouk colissimo mechiaa maakom ', ' 3idkom mabrouk ', ' عيدكم مبروكوربي يعينكم دنيا واخرة ', ' 3idkom mabrouk '",2,0,177,458,7,1,0,0,0.9997
0,Colissimo Tunisia,19 juillet,"[—motivé, àSur La Route., La livraison, c’est notre boulot.https://www.colissimo.tnTel : +21629917890 /+21629917891 /+21629917898Mail : contact@colissimo.tn",,"Janin Tartanpion, Mariem Kacem Ep Amri","'Bonjour Colissimo, je vous contacte pour vous féliciter d'employer des livreurs atteints de cécité et qui estiment que la porte ouverte, la place de livraison devant la boutique, sa situation le long d'un boulevard d'une ville de plus de 200 000habitan…En voir plus'",1.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/141179458142327/?type=3,2021,13000,4,"—motivated, atSur La Route., Delivery is our job.https://www.colissimo.tnTel: +21629917890 /+21629917891 /+21629917898Mail: contact@colissimo.tn",19.0,5,2021-07-19,1,2,0,"['POS', 'POS', 'POS', 'POS']","['fr', 'fr', 'fr', 'fr']","' ""Hello Colissimo ', ' I am contacting you to congratulate you on employing blind delivery people who believe that the open door ', ' the delivery place in front of the store ', ' its location along a boulevard in a town of more than 200,000 inhabitants…See more"" '",2,0,267,144,4,0,0,0,0.9998
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/218803696_141154964811443_2294172813600475782_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ve2K4EakNnYAX8C5nGQ&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAXM7iyF43Z74AbF-PovZo0ebKfDo7oLaP3Cn_WuBJrKg&oe=655DD835'],Colissimo Tunisia,19 juillet,[في الرومان والا السودان .. كوليسيمو توصلك الكولي متاعك بكل أمان.https://www.colissimo.tnTel : +21629917890 /+21629917891 /+21629917898Mail : contact@colissimo.tn,,,,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/141154958144777/?type=3,2021,13000,2,In Romans or Sudan... Colissimo delivers your courier to you safely. https://www.colissimo.tnTel: +21629917890 /+21629917891 /+21629917898Mail: contact@colissimo.tn,19.0,5,2021-07-19,1,2,0,,,,2,0,0,164,0,0,0,0,0.9999
0,Colissimo Tunisia,19 juillet,"[Colissimo , votre partenaire de réussite.https://www.colissimo.tnTel : +21629917890 /+21629917891 /+21629917898Mail : contact@colissimo.tn",,,,0.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/141145101479096/?type=3,2021,13000,4,"Colissimo, your partner for success.https://www.colissimo.tnTel: +21629917890 /+21629917891 /+21629917898Mail: contact@colissimo.tn",19.0,5,2021-07-19,1,2,0,,,,2,0,0,131,0,0,0,0,0.9997
['https://scontent.ftun4-2.fna.fbcdn.net/v/t1.6435-9/209462414_131562852437321_5261077631791237935_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=qKyygwbRkQwAX9ZCm_3&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBwlquW_ZRRZeuTAFrr4aopY2MWV40yULTIBoacWAs0jw&oe=657FEF53'],Colissimo Tunisia,3 juillet,[انت شركه والا حرفي والا  عندك بوتيك عالانترنت ؟ سلعتك توصل مكسره والا مضروبه للحرفاء متاعك ؟عندك صعوبه باش توصل سلعتك والوقت ؟#colissimoهي الحل الافضل .ما عليك كان تكلمنا عالباج والا رقم الهاتف واحنا نوفرولك احسن الحلول وباحسن الاسعارhttps://www.colissimo.tnTel : +21629917890 /+21629917891 /+21629917898Mail : contact@colissimo.tn,colissimo,"Giada Guelfi, Sondes Dhraief, Ahlem Ben Turka, Colissimo Tunisia, Mahmoud Bébé Chic Mahmoud, Malek Mhiri, Colissimo Tunisia, Malek Mhiri, Colissimo Tunisia, Nesrine Dkhil, Colissimo Tunisia, Maroua Dkhil, Mriwa Saafi Ep Dimassi, Bechir Ha Moudi, Colissimo Tunisia, Bechir Ha Moudi","'Non mais franchement !! Vous n'avez pas trouvé un autre nom pour votre société ?!', 'Giada Guelfi manque de créativité , d'innovation .. toujours du copié-collé en Tunisie malheureusement', 'Héni Saihi', 'هاني المساند الرسمي', 'Lezim ikoun 3andik facture wala 3adi', 'الي ما عندو بوتيك توصلولوا؟؟؟', 'Mhiri MalekKalamna nchalah nwasloulek marhba bik', 'Kifech système elkhedma m3akom', 'voila notre numéro de l'assistance commerciale 29917898', 'Andkom application', 'Nesrine DkhilOui andna marhba bik', 'Nesrine Dkhil', 'ENI n5dem 7elou w kif n3mil sponsoring manijmich nwasil Lil client ??? prix twsil??', 'انا عندي سلعة وبرشا طالبيني فيها لاكن معرفتش كيفاش نوصل', 'اعطينا نومروك توا نكلموك ونعطيوك احسن الحلول', 'Colissimo29236517'",16.0,0.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/131562849103988/?type=3,2021,13000,2,"Are you a company, a craftsman, or do you have an onle boutique? Your goods arrive broken or damaged to your customers? Do you have difficulty gettg your goods and time to deliver?  is the best solution. All you have to do is call us on the email or the phone number and we will provide you with the best solutions and the best prices. https://www.colissimo.tnTel: +21629917890 /+21629917891 /+ 21629917898Mail: contact@colissimo.tn",3.0,5,2021-07-03,2,2,1,"['NEG', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'NEG', 'POS', 'POS']","['fr', 'fr', 'fr', 'fr', 'ar', 'TN', 'ar', 'TN', 'TN', 'fr', 'TN', 'TN', 'TN', 'TN', 'ar', 'ar', 'fr']","' ""No', 'honestly!! You havent found another name for your company?!"" ', ' “Giada Guelfi lacks creativity ', ' of innovation.. always copy-pasted in Tunisia unfortunately"" ', ' Héni Saihi ', ' Hani Al-Musaned official ', ' Lezim ikoun 3andik facture wala 3adi ', ' If you dont have a boutique', 'can you find it??? ', ' Mhiri MalekKalamna nchalah nwasloulek marhba bik ', ' Kifech système elkhedma m3akom ', ' “here is our sales support number 29917898” ', ' Andkom application ', ' Nesrine DkhilOui andna marhba bik ', ' Nesrine Dkhil ', ' ENI n5dem 7elou w kif n3mil sponsoring manijmich nwasil Lil client ??? prix twsil?? ', ' I have an item and a package you are asking me for', 'but I dont know how to deliver it ', ' Just give us a number and we will talk to you and give you the best solutions ', ' Colissimo29236517 '",1,0,735,432,18,2,0,0,0.9994
['https://scontent.ftun4-2.fna.fbcdn.net/v/t1.6435-9/202316678_127867166140223_527459177500380131_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=K96Uv43LjAgAX-UQ1qP&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAlRu3tw0FdZGzQUDCELRyZab-SYYVV-mLXrIJ1n3L9Uw&oe=65800AC1'],Colissimo Tunisia,22 juin,"[انت شركه والا حرفي والا  عندك بوتيك عالانترنت ؟ سلعتك توصل مكسره والا مضروبه للحرفاء متاعك ؟عندك صعوبه باش توصل سلعتك والوقت ؟#colissimoهي الحل الافضل .ما عليك كان تكلمنا عالباج والا رقم الهاتف واحنا نوفرولك احسن الحلول وباحسن الاسعارhttps://www.colissimo.tnVous êtes pro , artisan ou vous possédez un e-commerce . Vous avez des soucis lors de la livraison de vos produits ?#Colissimoest la meilleure solution pour gérer vos commandes et satisfaire vos clients.Pour plus dinfo veuillez nous joindre par téléphone ou par message. Un de nos experts en logistique vous répondra dans plus brefs délais.Tel : +21629195104 / Mail : contact@colissimo.tnVoir moins","colissimo, colissimo","Chocho Micho, Leila Mhamdi, Dali Frikha, Colissimo Tunisia, Mhiri Méd Hàithàm, Hayet Bouraoui, Colissimo Tunisia, Rabie Ben Ahmed","'ممكن توضيح حابة نجيب حوايج من فرنسا للجزائر', 'قداش التوصيل يعيشك', 'Ki tewali tesabe9 felous nais in9olo wala 3andna charika fi tounes', 'Dali Frikhanajmou nkhalsouk fi 48h', 'Famma retour yaHayet Bouraoui', 'المشكلة في المسكرة علاش بالي تبيعو يالانترنات تحبونا نشريو قطوس في شكارة ويقلك. خوذ وما تحلش قداش من مرة حصلت البضاعة مش كم الانترنات', 'Hayet Bouraouinous sommes ste du transport', 'Tekblou des chauffeurs ?'",8.0,0.0,7.0,42.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/127867146140225/?type=3,2021,13000,4,"Are you a company, a craftsman, or do you have an onle boutique? Your goods arrive broken or damaged to your customers? Do you have difficulty gettg your goods and time to deliver?  is the best solution. All you have to do is call us on the email or the phone number and we will provide you with the best solutions and the best prices. https://www.colissimo.tn You are pro, artisan or you can e-commerce. Do you have sales for the delivery of your products?  the best solution for more orders and satisfactory clients. For more formation, please jo us by phone or by message. Our logistics experts respond to more formation.Tel: +21629195104 / Mail: contact@colissimo.tnVoir onle",22.0,6,2021-06-22,5,2,2,"['POS', 'POS', 'NEG', 'NEG', 'NEG', 'NEG', 'POS', 'POS', 'POS', 'NEG', 'POS', 'POS']","['ar', 'fr', 'TN', 'TN', 'TN', 'ar', 'fr', 'fr']","' Can you clarify whether Najib Hawaij would like to come from France to Algeria? ', ' قداش التوصيل يعيشك ', ' Ki tewali tesabe9 felous nais in9olo wala 3andna charika fi tounes ', ' Dali Frikhanajmou nkhalsouk fi 48h ', ' Famma retour yaHayet Bouraoui ', ' The problem is with the mascara', 'why do you sell it? On the Internet', 'you like us to buy Qatoos in Shakara and tell you. Helmets and dont worry', 'how many times have you received the goods', 'not how much the internet ', ' Hayet Bouraouiwe are transport manager ', ' Tekblou of the drivers? '",1,0,419,679,7,5,0,0,0.9979
['https://scontent.ftun4-2.fna.fbcdn.net/v/t1.6435-9/185236210_108065551453718_4898885239882613536_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=KPuNKfuq7zoAX-NIZqY&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAgFJCxJ65FCZYOFaEyhODZaSdvgcWyW6f0xH8plLo8Cw&oe=658016D1'],Colissimo Tunisia,10 mai,"[#Colissimo, votre partenaire de réussitePour plus dinfo veuillez consulter notre site web :https://www.colissimo.tn/",colissimo,Abdelaziz Meslameni,"'ادلكم على شركة تتممنشاطكم عبر العالمفرنسية يابانية مديروها تونسيان ، ,,,,'",1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/108065548120385/?type=3,2021,13000,4, your partner for successFor more formation please consult our website:https://www.colissimo.tn/,10.0,8,2021-05-10,1,1,1,"['POS', 'POS', 'NEG', 'NEG', 'NEG', 'NEG']","['ar', 'fr', 'fr', 'fr', 'fr']","' I will direct you to a French-Japanese company that carries out your activities across the world', 'with Tunisian directors. ', '  ', '  ', '  ', ' None '",2,0,75,96,2,4,0,0,0.9999
['https://scontent.ftun4-2.fna.fbcdn.net/v/t1.6435-9/184641845_108063724787234_5658244139759407844_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=ev_UCNO52qkAX-dvMEc&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfDkiiFJWrMh7xGgs2hoETek6nMfPw4APQWb9wlIFRrxUw&oe=657FF28A'],Colissimo Tunisia,10 mai,"[انت شركه والا حرفي والا  عندك بوتيك عالانترنت ؟ سلعتك توصل مكسره والا مضروبه للحرفاء متاعك ؟عندك صعوبه باش توصل سلعتك والوقت ؟#colissimoهي الحل الافضل .ما عليك كان تكلمنا عالباج والا رقم الهاتف واحنا نوفرولك احسن الحلول وباحسن الاسعارhttps://www.colissimo.tnVous êtes pro , artisan ou vous possédez un e-commerce . Vous avez des soucis lors de la livraison de vos produits ?#Colissimoest la meilleure solution pour gérer vos commandes et satisfaire vos clients.Pour plus dinfo veuillez nous joindre par téléphone ou par message. Un de nos experts en logistique vous répondra dans plus brefs délais.Voir moins","colissimo, colissimo",,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/colissimotunisia/photos/pb.100067538666505.-2207520000/108063721453901/?type=3,2021,13000,4,"Are you a company, a craftsman, or do you have an onle boutique? Your goods arrive broken or damaged to your customers? Do you have difficulty gettg your goods and time to deliver?  is the best solution. All you have to do is call us on the email or the phone number and we will provide you with the best solutions and the best prices. https://www.colissimo.tn You are pro, artisan or you can e-commerce. Do you have sales for the delivery of your products?  the best solution for more orders and satisfactory clients. For more formation, please jo us by phone or by message. Our logistics experts respond to you more detail.Voir your money.",10.0,8,2021-05-10,1,1,2,,,,1,0,0,641,0,0,0,0,0.9997
